queueId,priority,scenarioGroup,scenarioId,scenarioName,seedId,interventionStartTime,enableOnlineIntervention,enableOfflineIntervention,kOffline,kOnline,pRewire,initialOnlineSeeds,initialOfflineSeeds,onlineRate,offlineRate,onlineGovEffect,offlineGovEffect,latentTime,forgetTime,govForgetTime,expectedFinalTime,paperUse,notes,batchId,modelMode,modelModeName,baselineFamily,rerunScope,requiresModelModeSupport,analysisRole,plannedUse,replacementForHistory
budget_dual_010_010_seed15,1,PF-B2,budget_dual_010_010,Budget-matched equal dual,15,30,true,true,4,6,0.1,10,10,35,5,0.10,0.10,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_dual_010_010_seed16,1,PF-B2,budget_dual_010_010,Budget-matched equal dual,16,30,true,true,4,6,0.1,10,10,35,5,0.10,0.10,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_dual_010_010_seed17,1,PF-B2,budget_dual_010_010,Budget-matched equal dual,17,30,true,true,4,6,0.1,10,10,35,5,0.10,0.10,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_dual_010_010_seed18,1,PF-B2,budget_dual_010_010,Budget-matched equal dual,18,30,true,true,4,6,0.1,10,10,35,5,0.10,0.10,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_dual_010_010_seed19,1,PF-B2,budget_dual_010_010,Budget-matched equal dual,19,30,true,true,4,6,0.1,10,10,35,5,0.10,0.10,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_dual_010_010_seed20,1,PF-B2,budget_dual_010_010,Budget-matched equal dual,20,30,true,true,4,6,0.1,10,10,35,5,0.10,0.10,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_dual_010_010_seed21,1,PF-B2,budget_dual_010_010,Budget-matched equal dual,21,30,true,true,4,6,0.1,10,10,35,5,0.10,0.10,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_dual_010_010_seed22,1,PF-B2,budget_dual_010_010,Budget-matched equal dual,22,30,true,true,4,6,0.1,10,10,35,5,0.10,0.10,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_dual_010_010_seed23,1,PF-B2,budget_dual_010_010,Budget-matched equal dual,23,30,true,true,4,6,0.1,10,10,35,5,0.10,0.10,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_dual_010_010_seed24,1,PF-B2,budget_dual_010_010,Budget-matched equal dual,24,30,true,true,4,6,0.1,10,10,35,5,0.10,0.10,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_dual_010_010_seed25,1,PF-B2,budget_dual_010_010,Budget-matched equal dual,25,30,true,true,4,6,0.1,10,10,35,5,0.10,0.10,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_dual_010_010_seed26,1,PF-B2,budget_dual_010_010,Budget-matched equal dual,26,30,true,true,4,6,0.1,10,10,35,5,0.10,0.10,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_dual_010_010_seed27,1,PF-B2,budget_dual_010_010,Budget-matched equal dual,27,30,true,true,4,6,0.1,10,10,35,5,0.10,0.10,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_dual_010_010_seed28,1,PF-B2,budget_dual_010_010,Budget-matched equal dual,28,30,true,true,4,6,0.1,10,10,35,5,0.10,0.10,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_dual_010_010_seed29,1,PF-B2,budget_dual_010_010,Budget-matched equal dual,29,30,true,true,4,6,0.1,10,10,35,5,0.10,0.10,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_dual_010_010_seed30,1,PF-B2,budget_dual_010_010,Budget-matched equal dual,30,30,true,true,4,6,0.1,10,10,35,5,0.10,0.10,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_offline_000_020_seed01,1,PF-B3,budget_offline_000_020,Budget-matched offline-only,1,30,false,true,4,6,0.1,10,10,35,5,0.00,0.20,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_offline_000_020_seed02,1,PF-B3,budget_offline_000_020,Budget-matched offline-only,2,30,false,true,4,6,0.1,10,10,35,5,0.00,0.20,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_offline_000_020_seed03,1,PF-B3,budget_offline_000_020,Budget-matched offline-only,3,30,false,true,4,6,0.1,10,10,35,5,0.00,0.20,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_offline_000_020_seed04,1,PF-B3,budget_offline_000_020,Budget-matched offline-only,4,30,false,true,4,6,0.1,10,10,35,5,0.00,0.20,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_offline_000_020_seed05,1,PF-B3,budget_offline_000_020,Budget-matched offline-only,5,30,false,true,4,6,0.1,10,10,35,5,0.00,0.20,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_offline_000_020_seed06,1,PF-B3,budget_offline_000_020,Budget-matched offline-only,6,30,false,true,4,6,0.1,10,10,35,5,0.00,0.20,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_offline_000_020_seed07,1,PF-B3,budget_offline_000_020,Budget-matched offline-only,7,30,false,true,4,6,0.1,10,10,35,5,0.00,0.20,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_offline_000_020_seed08,1,PF-B3,budget_offline_000_020,Budget-matched offline-only,8,30,false,true,4,6,0.1,10,10,35,5,0.00,0.20,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_offline_000_020_seed09,1,PF-B3,budget_offline_000_020,Budget-matched offline-only,9,30,false,true,4,6,0.1,10,10,35,5,0.00,0.20,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_offline_000_020_seed10,1,PF-B3,budget_offline_000_020,Budget-matched offline-only,10,30,false,true,4,6,0.1,10,10,35,5,0.00,0.20,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_offline_000_020_seed11,1,PF-B3,budget_offline_000_020,Budget-matched offline-only,11,30,false,true,4,6,0.1,10,10,35,5,0.00,0.20,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_offline_000_020_seed12,1,PF-B3,budget_offline_000_020,Budget-matched offline-only,12,30,false,true,4,6,0.1,10,10,35,5,0.00,0.20,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_offline_000_020_seed13,1,PF-B3,budget_offline_000_020,Budget-matched offline-only,13,30,false,true,4,6,0.1,10,10,35,5,0.00,0.20,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_offline_000_020_seed14,1,PF-B3,budget_offline_000_020,Budget-matched offline-only,14,30,false,true,4,6,0.1,10,10,35,5,0.00,0.20,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_offline_000_020_seed15,1,PF-B3,budget_offline_000_020,Budget-matched offline-only,15,30,false,true,4,6,0.1,10,10,35,5,0.00,0.20,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_offline_000_020_seed16,1,PF-B3,budget_offline_000_020,Budget-matched offline-only,16,30,false,true,4,6,0.1,10,10,35,5,0.00,0.20,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_offline_000_020_seed17,1,PF-B3,budget_offline_000_020,Budget-matched offline-only,17,30,false,true,4,6,0.1,10,10,35,5,0.00,0.20,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_offline_000_020_seed18,1,PF-B3,budget_offline_000_020,Budget-matched offline-only,18,30,false,true,4,6,0.1,10,10,35,5,0.00,0.20,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_offline_000_020_seed19,1,PF-B3,budget_offline_000_020,Budget-matched offline-only,19,30,false,true,4,6,0.1,10,10,35,5,0.00,0.20,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_offline_000_020_seed20,1,PF-B3,budget_offline_000_020,Budget-matched offline-only,20,30,false,true,4,6,0.1,10,10,35,5,0.00,0.20,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_offline_000_020_seed21,1,PF-B3,budget_offline_000_020,Budget-matched offline-only,21,30,false,true,4,6,0.1,10,10,35,5,0.00,0.20,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_offline_000_020_seed22,1,PF-B3,budget_offline_000_020,Budget-matched offline-only,22,30,false,true,4,6,0.1,10,10,35,5,0.00,0.20,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_offline_000_020_seed23,1,PF-B3,budget_offline_000_020,Budget-matched offline-only,23,30,false,true,4,6,0.1,10,10,35,5,0.00,0.20,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_offline_000_020_seed24,1,PF-B3,budget_offline_000_020,Budget-matched offline-only,24,30,false,true,4,6,0.1,10,10,35,5,0.00,0.20,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_offline_000_020_seed25,1,PF-B3,budget_offline_000_020,Budget-matched offline-only,25,30,false,true,4,6,0.1,10,10,35,5,0.00,0.20,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_offline_000_020_seed26,1,PF-B3,budget_offline_000_020,Budget-matched offline-only,26,30,false,true,4,6,0.1,10,10,35,5,0.00,0.20,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_offline_000_020_seed27,1,PF-B3,budget_offline_000_020,Budget-matched offline-only,27,30,false,true,4,6,0.1,10,10,35,5,0.00,0.20,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_offline_000_020_seed28,1,PF-B3,budget_offline_000_020,Budget-matched offline-only,28,30,false,true,4,6,0.1,10,10,35,5,0.00,0.20,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_offline_000_020_seed29,1,PF-B3,budget_offline_000_020,Budget-matched offline-only,29,30,false,true,4,6,0.1,10,10,35,5,0.00,0.20,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
budget_offline_000_020_seed30,1,PF-B3,budget_offline_000_020,Budget-matched offline-only,30,30,false,true,4,6,0.1,10,10,35,5,0.00,0.20,2,30,4,180,supplementary pathway fairness ABM check,"Budget-matched pathway fairness check, not part of original main table.",PATHWAY_FAIRNESS_ABM_20260615,0,coupled_seirg_full,full_model,pathway_fairness_budget_matched,false,supplementary_fairness_check,supplement,false
